loss,val_loss,acc,val_acc
0.2641966037837596,0.07218586757789877,0.8801847879887807,0.9750914340712223
0.058588689542445935,0.04343409308880439,0.979959302645328,0.987218479307026
0.05108084175110323,0.05819798686897473,0.9833250838695485,0.9810587102983638
0.04646696088975324,0.044945806934820046,0.9852499587526811,0.9862560153994225
0.043798541672430885,0.06029262090831479,0.9863718858274212,0.9807892204042349
0.044640265456448704,0.04235768182502559,0.98625089369191,0.9873339749759384
0.041094007119547665,0.04183834239489133,0.9872738272012319,0.9865255052935515
0.042553237601618873,0.040636854929736566,0.9867568608040478,0.9877959576515881
0.04131536948208962,0.03367935694203756,0.9874168179068361,0.9906448508180943
0.038306301832649825,0.03582642736340065,0.9885277456965297,0.9896823869104908
0.03914870581174403,0.03873598688489133,0.988252763570368,0.9889894128970164
0.03653929462426506,0.038837576303111174,0.9889677170983886,0.9884889316650626
0.035123682791323226,0.031335829176175424,0.9896606720563164,0.9914148219441771
0.03700670259227189,0.03479678783013599,0.9890227135236209,0.9901058710298364
0.03487376628034561,0.042726544452126605,0.9899466534675246,0.9872954764196342
0.034623599029779975,0.06226011029802284,0.9899906506077105,0.9789027911453321
0.035028828682797115,0.060930825067330885,0.9895506792058516,0.9811742059672762
0.03353333994574367,0.02939691894337682,0.9902766320189188,0.9914918190567854
0.03362712757484464,0.039963829752749785,0.9900786448880823,0.9884119345524542
0.033249812849295304,0.03291015246510147,0.9899136556123852,0.9913378248315688
0.032957975153883955,0.030560096410166784,0.9902876313039652,0.9906833493743985
0.03191202275719239,0.030633884268616532,0.9905956112852664,0.9913378248315688
0.03105725487891339,0.03304737033488281,0.9908485948413354,0.9907988450433108
0.03090579910299595,0.038653181276586235,0.9908485948413354,0.9876034648700673
0.029832004243958713,0.02963308973167956,0.9912445691030083,0.9914533205004812
