loss,val_loss,acc,val_acc
0.6367816383340013,0.6313698271793567,0.5965907533889394,0.6003458572995073
0.6464022797124237,0.6412570347698631,0.5862878378560774,0.5898828150722779
0.6466234329785148,0.6285215483379121,0.5877754005314652,0.6010516008783859
0.6384457113830798,0.6293021252582841,0.59590893678738,0.6010587585211737
0.6367650718297508,0.6671056149301301,0.5977519275532027,0.5681235809973173
0.6379328218811986,0.6361383961120004,0.5976619457581559,0.6020021358406079
0.6718697346236164,0.692649135120936,0.554629788309647,0.519798039951099
0.6582077740763329,0.6683559658150392,0.5797903342373777,0.5781471439573748
0.6593267621513937,0.6430755037462655,0.5753301002601701,0.5964062907090933
0.6377712214041084,0.6378368902567246,0.5974926163802041,0.5959396123993278
0.6416675342701008,0.629035904338988,0.5918568929531576,0.6033778347844261
0.6337883244715267,0.6311087895489272,0.5998861321284499,0.5987382507293638
0.6305588634264103,0.6306988818751206,0.6015757448345337,0.6035739541968123
0.628475530049304,0.638749210117603,0.6033553393356644,0.5903910077102128
0.6273280178534999,0.6274933165816823,0.604440028974138,0.6030514462733018
