loss,val_loss,acc,val_acc
0.6925777855090413,0.6922898442661924,0.5193082526803328,0.5211365191524205
0.6923500356213156,0.6922594333749497,0.520278011026042,0.5211365191524205
0.692349139487541,0.6922657038703735,0.5202665587975814,0.5211365191524205
0.6923421678149339,0.6923124473614342,0.5202657407812629,0.5211365191524205
0.6923499049022649,0.6922534199554339,0.5203156397766979,0.5211365191524205
0.6923467492844805,0.6923964493917574,0.5203189118419723,0.5211365191524205
0.6923451205502911,0.6922545350206781,0.5203401802662562,0.5211365191524205
0.692347331156395,0.6922680232212218,0.5203180938256537,0.5211365191524205
0.6923467147162151,0.6922540309884965,0.5203025515156002,0.5211365191524205
0.6923463168740029,0.6922569504906438,0.5203344541520258,0.5211365191524205
0.692343414007988,0.6922567749172109,0.5203352721683445,0.5211365191524205
