prediction,label,fname
0.9996525049209595,1.0,500
0.9996284246444702,1.0,500
0.002215017331764102,0.0,500
0.999729335308075,1.0,500
0.026998896151781082,0.0,500
0.9999182224273682,1.0,500
0.007558532524853945,0.0,500
0.9999854564666748,1.0,500
0.0033382235560566187,0.0,500
0.9999783039093018,1.0,500
0.0021688661072403193,0.0,500
0.9999786615371704,1.0,500
0.001712770201265812,0.0,500
0.0018459890270605683,0.0,500
0.9999797344207764,1.0,500
0.003491406561806798,0.0,500
0.999975323677063,1.0,500
0.9999862909317017,1.0,500
0.9999366998672485,1.0,500
0.9999539852142334,1.0,500
0.0769893005490303,0.0,500
0.022251684218645096,0.0,500
0.0025187439750880003,0.0,500
0.9999799728393555,1.0,500
0.0014493514318019152,0.0,500
0.001617460628040135,0.0,500
0.003226574743166566,0.0,500
0.0013739301357418299,0.0,500
0.9999746084213257,1.0,500
0.0026925988495349884,0.0,500
0.0020970229525119066,0.0,500
0.9999803304672241,1.0,500
0.9999821186065674,1.0,500
0.9999860525131226,1.0,500
0.9995538592338562,1.0,500
0.0018345367861911654,0.0,500
0.999985933303833,1.0,500
0.9999868869781494,1.0,500
0.002608333248645067,0.0,500
0.0018724307883530855,0.0,500
0.9999682903289795,1.0,500
0.9999468326568604,1.0,500
0.9999721050262451,1.0,500
0.15110871195793152,0.0,500
0.0020878936629742384,0.0,500
0.002161707729101181,0.0,500
0.9998388290405273,1.0,500
0.005001028999686241,0.0,500
0.999983549118042,1.0,500
0.009717287495732307,0.0,500
0.0013405055506154895,0.0,500
0.9999632835388184,1.0,500
0.0015820031985640526,0.0,500
0.999981164932251,1.0,500
0.0012897286796942353,0.0,500
0.9998389482498169,1.0,500
0.0045041958801448345,0.0,500
0.00199017277918756,0.0,500
0.9999849796295166,1.0,500
0.9999760389328003,1.0,500
0.0031534142326563597,0.0,500
0.002827513264492154,0.0,500
0.0025744654703885317,0.0,500
0.002766641788184643,0.0,500
0.004198809154331684,0.0,500
0.9999364614486694,1.0,500
0.9999841451644897,1.0,500
0.001390994293615222,0.0,500
0.9999594688415527,1.0,500
0.7958118319511414,1.0,500
0.0021787320729345083,0.0,500
0.05055718496441841,0.0,500
0.9997891783714294,1.0,500
