loss,val_loss,acc,val_acc
0.3206101244075683,0.11671583049792168,0.8463213331237227,0.9566138439528997
0.13819808036386452,0.10904002617386632,0.9459833359534664,0.9593100033014196
0.12538302807388318,0.11028220163437089,0.9518236126395221,0.9577693408165511
0.11793558125019149,0.09586501049778308,0.954221034428549,0.9618410916694179
0.1109443360401121,0.14315132468059877,0.9570114761829901,0.9450038516562121
0.10433335803943146,0.09217016880074665,0.9603521458890112,0.9650599757895896
0.10265965770647185,0.09011938533443055,0.9604386102814023,0.9660504016727193
0.09892880401637472,0.10131655012239872,0.9623093853167741,0.9612908550676791
0.09541197952935482,0.08328492134273269,0.9638893255777393,0.9699845933751513
0.09244881703148936,0.07947272221652393,0.9648482942933501,0.9692967976229779
0.08787456272362332,0.08750999014596282,0.9663417701619242,0.9700121052052383
0.08569527478387026,0.10962575370687928,0.9676544568464078,0.9575492461758556
0.08506447869849185,0.06646069233245591,0.968047476811822,0.9751568174314955
0.07985687527628116,0.061024575808770236,0.9699732746423518,0.9779080004401893
0.08058624201148369,0.08740567259512627,0.9696824398679453,0.968388907230109
0.07824037894179069,0.07227706624463708,0.9703269926112247,0.9734510839661055
0.07740277131983384,0.06522307883203193,0.9711130325420532,0.9761747551447122
0.07024839615402165,0.06558656454893101,0.9738484515013363,0.9752118410916694
0.06579735159061087,0.052654876050558685,0.9757192265367081,0.9809067899196655
0.06594516953514622,0.06666448391700121,0.9756249017450086,0.9754594475624518
0.06411333065976328,0.05103205903627481,0.9766467536550857,0.9820347749532299
0.061381007493159535,0.05304993260161927,0.9776686055651627,0.9807692307692307
0.06131223458787955,0.05889803579793937,0.9775271183776136,0.9783757015516672
0.058395642832312786,0.05963902497940611,0.9789262694544882,0.9768350390667987
0.057366063904425404,0.06615596787235983,0.9790677566420374,0.9773302520083635
0.05946899046721703,0.059337734042551965,0.9783524603049835,0.9782381424012325
0.05749352480964365,0.04901124900829035,0.9792013834302783,0.9817871684824474
0.05580699921118128,0.07168956132343504,0.9796808677880836,0.975404423902278
0.05631344785548968,0.06590414253142725,0.9796415657915422,0.9766699680862772
0.05549248372525389,0.10063395432941759,0.9799009589687157,0.9626664465720259
0.05530221591958496,0.049072810798707976,0.9797123093853167,0.9827500825354902
0.05465367022979957,0.07187918265083383,0.9803725829272127,0.9726257290634973
0.05465804240019924,0.06261364964572945,0.9800581669548813,0.9763948497854077
0.05366133651105376,0.047144072786870536,0.9804118849237541,0.9829976890062727
0.054623352600013546,0.050976701592631936,0.9802389561389718,0.9808517662594916
0.052222582622730045,0.06316757279261578,0.9811507624587329,0.9768900627269727
0.05089074366836083,0.05753189861701472,0.9815044804276057,0.9790084736436667
0.05147665299869332,0.04734879235600817,0.9812765288476655,0.9833828546274899
0.05143188076195403,0.04703431647536161,0.981237226851124,0.9831627599867944
0.05087415663391642,0.0477253328711598,0.9813865744379815,0.9824749642346209
0.050207863878862835,0.059956779241372486,0.9815988052193051,0.9784032133817542
0.049082402357688994,0.07601205510373975,0.9823219619556673,0.9728458237041928
0.04901664111235572,0.04285356398717781,0.9826127967300738,0.9843182568504457
0.049457791218476425,0.043937149666814675,0.9821568935701933,0.9845933751513151
0.04845854291811555,0.053751595503926,0.9823612639522088,0.9811268845603609
0.04816108600417586,0.03883204634952275,0.982809306712781,0.9856663365247056
0.047591939076577466,0.05298579319892569,0.9832259078761201,0.9806041597887092
0.04687309558105823,0.043177953121122506,0.9830215374941047,0.9844833278309674
0.045986699627797584,0.04595024835269542,0.9832023266781953,0.9842907450203587
0.046333991432985014,0.08237125353480383,0.9833909762615941,0.9711400902388027
0.04534509206754975,0.04338986262557343,0.9833673950636692,0.9847309343017497
0.045789708953653564,0.042032594073068176,0.9836032070429178,0.9848134697920106
0.04603602127985368,0.0458305413737693,0.9836739506366924,0.9837129965885331
0.045721218251778266,0.060948234693870514,0.9833123722685112,0.978045559590624
0.04357469316107534,0.04803235167701011,0.984436409369596,0.9827500825354902
0.04283271336246026,0.06136149418662979,0.9845936173557617,0.9788434026631452
0.04395805653612173,0.03961100683573076,0.9840905518000315,0.9862165731264444
0.045147952988888435,0.0350803623491058,0.983556044647068,0.9873720699900957
0.043418903587609435,0.05403369474966258,0.9843656657758214,0.980218994167492
0.043220326901794025,0.04602104532603624,0.9845778965571451,0.9839606030593155
0.04280298857534891,0.06912580617936456,0.9843106429806634,0.9745790689996698
0.04266442936496519,0.03935277580873,0.9844442697689043,0.9857763838450534
0.04234275418381878,0.04365288397301158,0.9845621757585286,0.9842907450203587
0.04237325504367137,0.03691452526948306,0.9846407797516114,0.9872895344998349
0.04017338826941996,0.045684050222344494,0.9855525860713724,0.984180697700011
0.04222515071358273,0.044104162424516216,0.9849630561232511,0.9840706503796632
0.040841548829524656,0.09114946886512547,0.9849787769218676,0.9665181027841973
0.040499027823272964,0.04038160058025189,0.9853324948907405,0.9862991086167052
0.040686083739546415,0.03929727050566274,0.9852538908976576,0.9862440849565313
0.04050068136340781,0.04759046852006923,0.9852696116962741,0.9830252008363596
0.03941166025964607,0.03815259221054493,0.9858041188492376,0.9863266204467921
0.039444433640357185,0.06504893658592104,0.9857255148561547,0.9782106305711455
0.039101907656009904,0.04186781364904773,0.9861106744222606,0.9848409816220975
0.03925092177732905,0.043551251431768224,0.9858984436409369,0.9852536590734016
0.03897659704544504,0.06142638466895181,0.9860713724257192,0.978925938153406
0.03856280135773966,0.03615590384443401,0.9862757428077347,0.9865467150874876
0.038239779444802315,0.0338251096447777,0.9861421160194938,0.9879498184219214
0.038727180048635367,0.041163118222538354,0.9861578368181103,0.9844007923407065
0.03786775943074777,0.05509295519478263,0.9865665775821412,0.9794486629250577
0.03888247433272108,0.06403934961039119,0.9861578368181103,0.978018047760537
0.03741279005377107,0.03925729038875787,0.9866216003772992,0.9854187300539232
0.03866473522593338,0.03754696551824335,0.9860713724257192,0.9878122592714867
0.036925017856293665,0.047742770036842984,0.9867473667662318,0.9834378782876637
0.03698189415827814,0.03462596365894384,0.9868023895613898,0.9874270936502696
0.03728593722232666,0.033548007839746444,0.9865429963842163,0.9874546054803566
0.03572583997920372,0.03534540437223211,0.9871246659330294,0.9874821173104434
0.03765102559445852,0.039046719054640966,0.9864879735890584,0.9867668097281831
0.035565929159605804,0.044021016278587954,0.9871796887281874,0.9836304610982722
0.03677223668896532,0.03548461546943279,0.9869438767489388,0.9872620226697479
0.03616485996103019,0.039839152685804506,0.986700204370382,0.9866292505777484
0.03583748956335214,0.033194060335967855,0.9869674579468637,0.9883624958732254
0.0356317709297887,0.0417390385600832,0.9871639679295708,0.9848409816220975
0.03571286571790145,0.03565362721839019,0.9870775035371797,0.9872069990095741
0.03612934680519034,0.032731371454156,0.9868809935544726,0.9881699130626169
0.035149774616846256,0.03298171939717978,0.9875884294922183,0.9884450313634863
0.035282637262377944,0.04418366861679181,0.9874469423046691,0.984620886981402
0.03563269096584205,0.031075611775373043,0.9872189907247289,0.9890502916253989
0.0348672447759073,0.03230921004567702,0.9873526175129697,0.9884175195333994
0.035086817186863996,0.03664245857550007,0.9873919195095111,0.9868768570485309
0.034025205341717525,0.03453711430372346,0.9877692186763087,0.9868493452184439
