prediction,label,fname
0.999843955039978,1.0,500
0.9992793202400208,1.0,500
9.138369205174968e-05,0.0,500
0.9999442100524902,1.0,500
0.0020151494536548853,0.0,500
0.999988317489624,1.0,500
0.004624596796929836,0.0,500
0.9999879598617554,1.0,500
0.0010589789599180222,0.0,500
0.9999746084213257,1.0,500
0.0009144951472990215,0.0,500
0.9999884366989136,1.0,500
0.0006074997945688665,0.0,500
0.0014763541985303164,0.0,500
0.9999911785125732,1.0,500
0.00249990401789546,0.0,500
0.999984622001648,1.0,500
0.9999847412109375,1.0,500
0.9999617338180542,1.0,500
0.9999911785125732,1.0,500
0.016153395175933838,0.0,500
0.0010536039480939507,0.0,500
0.004327779170125723,0.0,500
0.9999908208847046,1.0,500
0.0011142174480482936,0.0,500
0.0005799145437777042,0.0,500
0.001391132129356265,0.0,500
0.0007530986913479865,0.0,500
0.9999840259552002,1.0,500
0.0034872135147452354,0.0,500
0.0006515808054246008,0.0,500
0.9999711513519287,1.0,500
0.999991774559021,1.0,500
0.999984622001648,1.0,500
0.9999676942825317,1.0,500
0.0013400019379332662,0.0,500
0.9999806880950928,1.0,500
0.9999902248382568,1.0,500
0.0030937660485506058,0.0,500
0.0010916880564764142,0.0,500
0.9999817609786987,1.0,500
0.9999853372573853,1.0,500
0.9999860525131226,1.0,500
0.013144075870513916,0.0,500
0.0012096777791157365,0.0,500
0.0004604412824846804,0.0,500
0.9999837875366211,1.0,500
0.0010583556722849607,0.0,500
0.999993085861206,1.0,500
0.001003448385745287,0.0,500
0.0014638821594417095,0.0,500
0.9999464750289917,1.0,500
0.007358134724199772,0.0,500
0.9999847412109375,1.0,500
0.00030297195189632475,0.0,500
0.9999676942825317,1.0,500
0.001292989938519895,0.0,500
0.0015933263348415494,0.0,500
0.99998939037323,1.0,500
0.999985933303833,1.0,500
0.0009502699831500649,0.0,500
0.001027975813485682,0.0,500
0.0024960925802588463,0.0,500
0.002623250475153327,0.0,500
0.0015581264160573483,0.0,500
0.9999803304672241,1.0,500
0.9999932050704956,1.0,500
0.031186189502477646,0.0,500
0.9999873638153076,1.0,500
0.484833300113678,1.0,500
0.0005009295418858528,0.0,500
0.010678190737962723,0.0,500
0.9999828338623047,1.0,500
0.2862848937511444,0.0,500
0.9999829530715942,1.0,500
0.003185461973771453,0.0,500
0.0016271377680823207,0.0,500
0.00020584993762895465,0.0,500
0.0013852114789187908,0.0,500
0.9998675584793091,1.0,500
0.9970293045043945,1.0,500
0.9999793767929077,1.0,500
0.0013829059898853302,0.0,500
0.0012384793953970075,0.0,500
0.05060746148228645,0.0,500
0.9999897480010986,1.0,500
0.001580047537572682,0.0,500
0.0007747654453851283,0.0,500
0.9999861717224121,1.0,500
0.00611142860725522,0.0,500
0.9999774694442749,1.0,500
0.999990701675415,1.0,500
0.9999122619628906,1.0,500
0.002843350637704134,0.0,500
0.001892918604426086,0.0,500
0.0007304932805709541,0.0,500
0.9999784231185913,1.0,500
0.0016379178268834949,0.0,500
0.0013239873806014657,0.0,500
0.9898419976234436,1.0,500
0.0016264213481917977,0.0,500
0.0010839500464498997,0.0,500
0.0010357373394072056,0.0,500
0.0007426823140121996,0.0,500
0.9999845027923584,1.0,500
0.001802273909561336,0.0,500
0.9999794960021973,1.0,500
0.9999878406524658,1.0,500
0.0006510962848551571,0.0,500
0.9999762773513794,1.0,500
0.9999878406524658,1.0,500
0.0019687816966325045,0.0,500
0.9999916553497314,1.0,500
0.9999641180038452,1.0,500
0.0037699900567531586,0.0,500
0.0017478415975347161,0.0,500
0.0019893916323781013,0.0,500
0.006328703369945288,0.0,500
0.9999662637710571,1.0,500
0.007509599905461073,0.0,500
0.0003826113243121654,0.0,500
0.9999823570251465,1.0,500
0.9999748468399048,1.0,500
0.001453542266972363,0.0,500
0.0015800460241734982,0.0,500
0.0008571264916099608,0.0,500
0.002875672420486808,0.0,500
0.001670408179052174,0.0,500
0.00044026432442478836,0.0,500
0.9999874830245972,1.0,500
0.9999912977218628,1.0,500
0.0007761321030557156,0.0,500
0.9999865293502808,1.0,500
0.9999828338623047,1.0,500
0.002208602149039507,0.0,500
0.003762823063880205,0.0,500
0.999980092048645,1.0,500
0.0032150582410395145,0.0,500
0.0033706482499837875,0.0,500
0.9999818801879883,1.0,500
0.9999057054519653,1.0,500
0.0019073825096711516,0.0,500
0.0014143362641334534,0.0,500
0.0009665857651270926,0.0,500
0.9999898672103882,1.0,500
0.9999901056289673,1.0,500
0.9999611377716064,1.0,500
0.002506677759811282,0.0,500
0.9999901056289673,1.0,500
0.9999662637710571,1.0,500
0.9872748851776123,1.0,500
0.002440286800265312,0.0,500
0.9999845027923584,1.0,500
0.9999890327453613,1.0,500
0.001241240999661386,0.0,500
0.0013195585925132036,0.0,500
0.0013182873371988535,0.0,500
0.0005170200602151453,0.0,500
0.9999916553497314,1.0,500
0.9999877214431763,1.0,500
0.0015017548575997353,0.0,500
0.9997789263725281,1.0,500
0.004556952975690365,0.0,500
0.0005980802816338837,0.0,500
0.999988317489624,1.0,500
0.0003822035214398056,0.0,500
0.0009356532827951014,0.0,500
0.9999892711639404,1.0,500
0.9999899864196777,1.0,500
0.0006583842332474887,0.0,500
0.9999759197235107,1.0,500
0.003643950680270791,0.0,500
0.9999741315841675,1.0,500
0.9999873638153076,1.0,500
0.9998869895935059,1.0,500
0.0030064217280596495,0.0,500
0.0004145699494984001,0.0,500
0.0021105685736984015,0.0,500
0.0028293528594076633,0.0,500
0.0034521110355854034,0.0,500
0.9999874830245972,1.0,500
0.9998419284820557,1.0,500
0.9999880790710449,1.0,500
0.002275137696415186,0.0,500
0.0014044051058590412,0.0,500
0.9999903440475464,1.0,500
0.9999823570251465,1.0,500
0.03600713983178139,0.0,500
0.999991774559021,1.0,500
0.0019318036502227187,0.0,500
0.001956736668944359,0.0,500
0.0012187184765934944,0.0,500
0.0007293791859410703,0.0,500
0.9999645948410034,1.0,500
0.9999932050704956,1.0,500
0.9999896287918091,1.0,500
0.001348850317299366,0.0,500
0.01764719933271408,0.0,500
0.0011644124751910567,0.0,500
0.0005774589953944087,0.0,500
0.0008726755622774363,0.0,500
0.9999580383300781,1.0,500
0.9999756813049316,1.0,500
0.0003885288315359503,0.0,500
0.9999887943267822,1.0,500
0.9999834299087524,1.0,500
0.00023088790476322174,0.0,500
0.9527199864387512,1.0,500
0.0008410055306740105,0.0,500
0.9998670816421509,1.0,500
0.9999912977218628,1.0,500
0.9981326460838318,1.0,500
0.9995796084403992,1.0,500
0.999984860420227,1.0,500
0.0010581188835203648,0.0,500
0.16816888749599457,0.0,500
