loss,val_loss,acc,val_acc
0.2204201786626069,0.1099892249698738,0.9070311702386655,0.9658613012286633
0.10950120223529242,0.08540575188196517,0.9647931015526219,0.9736125999835079
0.09116989676196782,0.08781757470092229,0.9707774104120691,0.9723207168577005
0.09111719673300771,0.08863246664972146,0.9707695569883691,0.972403177482752
0.07715399298042885,0.07333956136904286,0.9755837057165071,0.9768835381105522
0.0683245245468018,0.07225926701783386,0.978112508147927,0.976388774360243
0.0683863807857574,0.06264869257959688,0.9783088437404286,0.981144003738215
0.06092240716246983,0.05918038182767673,0.9800837174966427,0.9797146862373217
0.05877437649634648,0.06655307907574985,0.9806098968845468,0.9772683543607927
0.05411161772584259,0.045546678094640455,0.9832722075188679,0.9855419037409637
0.052298281559527385,0.0398707310492618,0.9833193280610683,0.987878288117424
0.049322947990627454,0.053122046473754125,0.9844973416160775,0.9819960968637476
0.046902277856932025,0.06014980590164732,0.9852355634438834,0.9792199224870125
0.0457660350271728,0.03674861495496104,0.9855889675103862,0.9888678156180424
0.044533357243870926,0.08137747283590485,0.9858952510346886,0.9717160056073225
0.0427001598459213,0.053574614614593966,0.9865392317780937,0.9822709656139194
0.045052799029496673,0.029982540486393,0.985824570221388,0.9914515818696572
0.04127523111609524,0.04905107508085236,0.9870104372000974,0.9843874549902422
0.040297862638862085,0.042413296510618606,0.9874031083851005,0.9866413787416508
0.0395310130581421,0.040394924747854916,0.9876936850620028,0.9871636293669772
0.0386797228363512,0.043086023405958164,0.9878193398412037,0.9860916412413073
0.03772028044112086,0.037109417934838504,0.9884319068898086,0.9888953024930596
0.037148369538079845,0.03861459020458352,0.9886910698719107,0.9886204337428878
0.03837148187811477,0.029741627976829974,0.9880785028233058,0.9907644099942278
0.03599827143518135,0.03132558339858952,0.9888874054644122,0.989884829993678
0.035552159223594094,0.034833188470288066,0.9892722232257153,0.9892526318682829
0.03636890101902879,0.030120610984978754,0.9887146301430109,0.9907369231192106
0.035353722954468716,0.029121658363820125,0.9895235327841172,0.9911492262444682
0.03366824648711751,0.03727417724000049,0.9896884546818185,0.9888403287430252
0.03261804569955809,0.04243193042467191,0.9901046861379218,0.9866413787416508
0.032252737889796795,0.0269492927845826,0.9900340053246213,0.9916439899947775
0.032164477966251,0.029214150904224728,0.9900811258668216,0.9915890162447432
0.031141813497428106,0.025794148565240593,0.9900261519009212,0.992798438745499
0.03081634758175195,0.05843122731923438,0.9904266765096243,0.9806217531128886
0.030494300464935686,0.028986156612531445,0.9904659436281247,0.9908743574942964
0.031356480107772276,0.024365241118706225,0.9904580902044247,0.9929908468706192
0.029956418769338352,0.02503040668918291,0.9908429079657276,0.9925785437453616
0.029691742371754624,0.043532158538753626,0.9908978819316281,0.9862565624914104
0.02984477700873386,0.037235510769488805,0.9907722271524271,0.9884555124927847
0.028578042296537334,0.03298102696802392,0.9913376736588315,0.9892251449932657
0.030612895061371128,0.03241673444914415,0.9906622792206262,0.9902421593689014
0.028248040787095096,0.02714141410815955,0.9912434325744308,0.9918913718699321
0.027413640146661138,0.028356050679531383,0.9916753708779342,0.9913691212446057
0.02812020263759978,0.02932154247246705,0.9913690873536318,0.9912316868695198
0.028513558127507548,0.09432678453634283,0.9913455270825317,0.9692971606058107
0.027435106152112535,0.026094455048299554,0.9919659475548366,0.992166240620104
0.02753230067743512,0.028187798068995563,0.9915497160987332,0.9914790687446744
0.02653790760049136,0.02472250291829912,0.9919266804363362,0.9931832549957396
0.02711324023131191,0.02975696402355557,0.991643957183134,0.9913691212446057
0.026509443863902957,0.028557163872660708,0.9917381982675347,0.9912316868695198
0.026835942088498103,0.030057288566121713,0.9919423872837363,0.990956818119348
0.02624476334806402,0.0681501823280052,0.9920130680970369,0.9763612874852258
0.02657599269407916,0.025145883621995435,0.9919109735889361,0.9931282812457052
0.025968113832265723,0.02794796034538792,0.9922565242317388,0.9922212143701382
0.026226471561622586,0.03430940900848097,0.9921230160288378,0.9897748824936093
0.02540276962324916,0.03224964586416365,0.9924685666716405,0.989884829993678
0.025684013719786864,0.024863620686864797,0.9922094036895385,0.9930458206206536
0.0252315559336841,0.023477003864260177,0.9922172571132385,0.993403149995877
0.02470043415368067,0.02636132462043159,0.9926334885693419,0.993265715620791
0.02413664691569109,0.02925896168929411,0.99241359270574,0.99142409499464
0.025863495950075577,0.022469161050174793,0.9924999803664407,0.9935955581209972
0.023842702858722347,0.022883250237072158,0.9927984104670431,0.9934856106209285
0.0236843713168105,0.027844588908015562,0.9929005049751439,0.992331161870207
0.024799615544165647,0.022548925542374487,0.9926256351456417,0.9934306368708942
0.024480762903799254,0.025608575712626376,0.9925785146034414,0.9931282812457052
0.023420811722694078,0.03141618151117248,0.9929554789410443,0.99035210686897
0.02457670007461225,0.02683711603879011,0.9925785146034414,0.9921112668700696
0.022895032849904785,0.04011187241622484,0.9931439611098458,0.9873285506170804
0.02403837024846913,0.027130116785860504,0.9926649022641421,0.9917814243698634
0.022790584044275683,0.020716245267914477,0.9931753748046461,0.994172782496358
0.02277623029785607,0.028368165344957272,0.9931832282283461,0.9920837799950524
0.022650046988324297,0.02315718842665355,0.9933167364312472,0.9929083862455678
0.02227954463023758,0.024315239794077,0.9936308733792497,0.9930183337456364
0.022555963111424472,0.019974328431321735,0.9931989350757463,0.9949699018718562
0.023456476722298072,0.032297523083092944,0.9928141173144432,0.990489541244056
0.022529228240706536,0.026578992610585172,0.9933324432786473,0.9921112668700696
0.022375773253989817,0.025832660512362358,0.9933952706682478,0.9929633599956021
0.021521399464221047,0.01743090216753706,0.9937957952769509,0.995409691872131
0.022578819477132663,0.02106309908186643,0.9930025994832448,0.9940628349962892
0.020876251437301565,0.02692998748052428,0.9939528637509523,0.9920562931200352
0.0220832100352802,0.025684992623762483,0.9939135966324519,0.9927159781204475
0.021000039879405134,0.018052322319565536,0.9937251144636504,0.9954921524971826
0.021389141537981344,0.02261892125090974,0.9935130720237487,0.9939528874962206
0.021018206492953523,0.023730740507556792,0.9937879418532509,0.99356807124598
0.021778033031106595,0.022261669170058684,0.9934580980578483,0.993870426871169
0.020806298942050685,0.01995144314550025,0.9939293034798521,0.9948049806217532
0.02154378458783679,0.023627677854713817,0.99367014049775,0.9931557681207224
0.020894160816590634,0.020730777486595797,0.993921450056152,0.9946675462466672
0.020519973752074327,0.020502736744942712,0.9938978897850518,0.9948874412468046
0.020501779712072475,0.02256347208178194,0.9939450103272521,0.9937879662461174
0.021122776900944707,0.022223476028380474,0.9938036487006511,0.9935405843709628
0.020302463644846936,0.022196065076811638,0.9939999842931526,0.9935955581209972
0.020946058637545343,0.018439064941881928,0.9938900363613518,0.9950248756218906
0.020133035675200923,0.022331984195828443,0.9940628116827531,0.9933756631208598
0.020566331868343214,0.027154532325830646,0.9938272089717513,0.991726450619829
0.019985296998330866,0.024546058173853927,0.9940628116827531,0.9930733074956708
0.020234208837841012,0.019536869921658928,0.9940156911405528,0.9948049806217532
0.020508352555359873,0.01804052008354601,0.9941334924960537,0.9951623099969764
0.020415587928305497,0.022006687545670037,0.994180613038254,0.9942827299964268
0.0198962564543126,0.020822724439671692,0.994439776020356,0.994007861246255
