prediction,label,fname
0.8229084014892578,0.0,50
0.13465870916843414,0.0,50
0.837099552154541,1.0,50
0.7210333943367004,1.0,50
0.8343096971511841,1.0,50
0.271135151386261,0.0,50
0.8333085775375366,1.0,50
0.015668289735913277,0.0,50
0.8154033422470093,1.0,50
0.8332785964012146,1.0,50
0.822883665561676,1.0,50
0.7902060747146606,1.0,50
0.6158736348152161,0.0,50
0.8136577010154724,0.0,50
0.8382857441902161,1.0,50
0.21982420980930328,0.0,50
0.8131461143493652,1.0,50
0.12461648881435394,0.0,50
0.015670238062739372,0.0,50
0.12191493809223175,0.0,50
0.27840375900268555,0.0,50
0.825127124786377,1.0,50
0.7862181663513184,1.0,50
0.8476870656013489,1.0,50
0.7048351168632507,1.0,50
0.8474093079566956,1.0,50
0.4168989062309265,0.0,50
0.6857867240905762,1.0,50
0.842420220375061,1.0,50
0.6298075318336487,1.0,50
0.7288780808448792,1.0,50
0.3389088809490204,0.0,50
0.5982638001441956,1.0,50
0.34100377559661865,0.0,50
0.8469338417053223,1.0,50
0.7935205698013306,1.0,50
0.02382948249578476,0.0,50
0.6709563732147217,1.0,50
0.8377063274383545,1.0,50
0.07277936488389969,0.0,50
0.01566365547478199,0.0,50
0.794904351234436,1.0,50
0.830908477306366,0.0,50
0.024802979081869125,0.0,50
0.7823055982589722,1.0,50
0.7491018176078796,0.0,50
0.8478270769119263,1.0,50
0.8336193561553955,1.0,50
0.8459807634353638,0.0,50
0.31366977095603943,0.0,50
0.09293975681066513,0.0,50
0.7473886609077454,1.0,50
0.6939981579780579,1.0,50
0.8350088000297546,1.0,50
0.7746256589889526,1.0,50
0.3735009431838989,1.0,50
0.7612807750701904,1.0,50
0.8367910981178284,1.0,50
0.8373583555221558,0.0,50
0.5177133679389954,1.0,50
0.016409981995821,0.0,50
0.6286917924880981,1.0,50
0.6628578901290894,0.0,50
0.8425439596176147,1.0,50
0.1717524528503418,0.0,50
0.8409324288368225,1.0,50
0.025851035490632057,0.0,50
0.5899698734283447,0.0,50
0.8386645317077637,1.0,50
0.6408761143684387,1.0,50
0.8461032509803772,1.0,50
0.7582986950874329,1.0,50
0.019210850819945335,0.0,50
0.08606908470392227,0.0,50
0.7893414497375488,1.0,50
0.015340768732130527,0.0,50
0.7082046270370483,1.0,50
0.8344005942344666,1.0,50
